subj,ip,condition,trial,global_id,instance_id,trial_id,block_set,block_id,trial_in_block,target,target ID,original_guess,corrected_guess,spell-check,candidates,wordprob,guess,guess_id,target_guess_match,verb_synset,wn_wup
200139,75.76.106.78,exp200,1201099801.mp4,1201099801,120998,48,0,0,0,look,17,spinn,spin,spin,{'spin'},9.545091301179393e-06,spin,342,0,1,
200139,75.76.106.78,exp200,1201048501.mp4,1201048501,120485,49,0,0,0,go,27,walk,walk,walk,{'walk'},0.00010809142980001522,walk,719,0,1,
200139,75.76.106.78,exp200,1201132301.mp4,1201132301,121323,50,0,0,0,drive,772,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201083601.mp4,1201083601,120836,1,0,0,0,shoot,1374,jump,jump,jump,{'jump'},2.6036772909399317e-05,jump,319,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201002701.mp4,1201002701,120027,2,0,0,0,get,91,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201076101.mp4,1201076101,120761,3,0,0,0,peel,3945,peel,peel,peel,{'peel'},7.857618544029457e-06,peel,3945,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201043001.mp4,1201043001,120430,4,0,0,0,eat,264,sleep,sleep,sleep,{'sleep'},7.872112175072462e-05,sleep,3459,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201110401.mp4,1201110401,121104,5,0,0,0,look,17,roll,roll,roll,{'roll'},3.362522401977296e-05,roll,340,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201040201.mp4,1201040201,120402,6,0,0,0,use,462,pull,pull,pull,{'pull'},4.6441734899230756e-05,pull,1080,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201089601.mp4,1201089601,120896,7,0,0,0,watch,647,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201180101.mp4,1201180101,121801,8,0,0,0,shake,2757,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201017001.mp4,1201017001,120170,9,0,0,0,chew,607,give,give,give,{'give'},0.0004670158499864464,give,194,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201073101.mp4,1201073101,120731,10,0,0,0,build,628,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201018401.mp4,1201018401,120184,11,0,0,0,put,59,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201014501.mp4,1201014501,120145,12,0,0,0,wear,234,protect,protect,protect,{'protect'},5.324338889584123e-05,protect,3559,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201130101.mp4,1201130101,121301,13,0,0,0,go,27,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201152501.mp4,1201152501,121525,14,0,0,0,stack,288,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201031201.mp4,1201031201,120312,15,0,0,0,look,17,smooth,smooth,smooth,{'smooth'},3.277631134439692e-05,smooth,586,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201163301.mp4,1201163301,121633,16,0,0,0,stack,288,pile,pile,pile,{'pile'},1.9224766319186693e-05,pile,653,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201074201.mp4,1201074201,120742,17,0,0,0,move,825,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201151001.mp4,1201151001,121510,18,0,0,0,put,59,wobble,wobble,wobble,{'wobble'},1.0456119538168314e-06,wobble,3435,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201002401.mp4,1201002401,120024,19,0,0,0,break,1067,break,break,break,{'break'},9.720050133055674e-05,break,1067,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201103901.mp4,1201103901,121039,20,0,0,0,look,17,give,give,give,{'give'},0.0004670158499864464,give,194,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201037801.mp4,1201037801,120378,21,0,0,0,stand,49,hop,hop,hop,{'hop'},5.424759047524947e-06,hop,649,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201059801.mp4,1201059801,120598,22,0,0,0,look,17,lif,N/A,N/A,{'N/A'},0.0,N/A,0,0,0,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201028401.mp4,1201028401,120284,23,0,0,0,fit,284,lift,lift,lift,{'lift'},4.489919845251087e-05,lift,484,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201182501.mp4,1201182501,121825,24,0,0,0,get,91,give,give,give,{'give'},0.0004670158499864464,give,194,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201055101.mp4,1201055101,120551,25,0,0,0,say,83,answer,answer,answer,{'answer'},0.00014929475233655968,answer,3427,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201130301.mp4,1201130301,121303,26,0,0,0,hide,1052,look,look,look,{'look'},0.0005627876933999069,look,17,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201072201.mp4,1201072201,120722,27,0,0,0,saw,1802,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201078601.mp4,1201078601,120786,28,0,0,0,go,27,push,push,push,{'push'},3.745568365256729e-05,push,713,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201146101.mp4,1201146101,121461,29,0,0,0,get,91,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201174501.mp4,1201174501,121745,30,0,0,0,knock,423,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201023401.mp4,1201023401,120234,31,0,0,0,get,91,answer,answer,answer,{'answer'},0.00014929475233655968,answer,3427,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201080401.mp4,1201080401,120804,32,0,0,0,look,17,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201075801.mp4,1201075801,120758,33,0,0,0,go,27,grab,grab,grab,{'grab'},9.928137264458826e-06,grab,583,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201060001.mp4,1201060001,120600,34,0,0,0,wear,234,pull,pull,pull,{'pull'},4.6441734899230756e-05,pull,1080,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201128801.mp4,1201128801,121288,35,0,0,0,shake,2757,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201045601.mp4,1201045601,120456,36,0,0,0,sleep,3459,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201072501.mp4,1201072501,120725,37,0,0,0,saw,1802,saw,saw,saw,{'saw'},0.0002766937692045788,saw,1802,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201005501.mp4,1201005501,120055,38,0,0,0,go,27,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201123601.mp4,1201123601,121236,39,0,0,0,pick,250,answer,answer,answer,{'answer'},0.00014929475233655968,answer,3427,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201116301.mp4,1201116301,121163,40,0,0,0,take,191,bend,bend,bend,{'bend'},1.3944943582091802e-05,bend,2445,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201084701.mp4,1201084701,120847,41,0,0,0,see,41,grab,grab,grab,{'grab'},9.928137264458826e-06,grab,583,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201159901.mp4,1201159901,121599,42,0,0,0,bump,2515,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201139401.mp4,1201139401,121394,43,0,0,0,fall,608,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201184301.mp4,1201184301,121843,44,0,0,0,drive,772,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,1,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201154901.mp4,1201154901,121549,45,0,0,0,stack,288,place,place,place,{'place'},0.0005036433261508419,place,1835,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201172601.mp4,1201172601,121726,46,0,0,0,twist,2247,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201001201.mp4,1201001201,120012,47,0,0,0,play,14,pull,pull,pull,{'pull'},4.6441734899230756e-05,pull,1080,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201175301.mp4,1201175301,121753,48,0,0,0,twist,2247,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201086001.mp4,1201086001,120860,49,0,0,0,call,492,fly,fly,fly,{'fly'},3.9443381624179484e-05,fly,582,0,1,
200140,2600-8801-3000-d700-149e-f0d9-a671-859e,exp200,1201118201.mp4,1201118201,121182,50,0,0,0,drive,772,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,1,1,
200141,97.101.175.201,exp200,1201071201.mp4,1201071201,120712,1,0,0,0,say,83,Rock,rock,rock,{'rock'},7.016987943535132e-05,rock,894,0,1,
200141,97.101.175.201,exp200,1201082301.mp4,1201082301,120823,2,0,0,0,wear,234,Kick,kick,kick,{'kick'},2.405942753138927e-05,kick,3772,0,1,
200141,97.101.175.201,exp200,1201039401.mp4,1201039401,120394,3,0,0,0,go,27,Cut,cut,cut,{'cut'},0.000181325676941602,cut,1035,0,1,
200141,97.101.175.201,exp200,1201113801.mp4,1201113801,121138,4,0,0,0,see,41,Point,point,point,{'point'},0.00041693000213925994,point,642,0,1,
200141,97.101.175.201,exp200,1201050201.mp4,1201050201,120502,5,0,0,0,push,713,Turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201139901.mp4,1201139901,121399,1,0,0,0,see,41,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201053801.mp4,1201053801,120538,2,0,0,0,turn,414,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201147801.mp4,1201147801,121478,3,0,0,0,say,83,jump,jump,jump,{'jump'},2.6036772909399317e-05,jump,319,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201091001.mp4,1201091001,120910,4,0,0,0,shake,2757,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,1,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201165601.mp4,1201165601,121656,5,0,0,0,bump,2515,hold,hold,hold,{'hold'},0.00014075386261478852,hold,579,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201086801.mp4,1201086801,120868,6,0,0,0,see,41,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201184201.mp4,1201184201,121842,7,0,0,0,drive,772,drive,drive,drive,{'drive'},9.440530105797709e-05,drive,772,1,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201173601.mp4,1201173601,121736,8,0,0,0,hop,649,hop,hop,hop,{'hop'},5.424759047524947e-06,hop,649,1,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201169701.mp4,1201169701,121697,9,0,0,0,see,41,sit,sit,sit,{'sit'},9.0098622119484e-05,sit,213,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201153801.mp4,1201153801,121538,10,0,0,0,stack,288,pull,pull,pull,{'pull'},4.6441734899230756e-05,pull,1080,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201090101.mp4,1201090101,120901,11,0,0,0,go,27,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201022201.mp4,1201022201,120222,12,0,0,0,get,91,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201109201.mp4,1201109201,121092,13,0,0,0,wiggle,3391,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201013401.mp4,1201013401,120134,14,0,0,0,answer,3427,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201028301.mp4,1201028301,120283,15,0,0,0,fit,284,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201048301.mp4,1201048301,120483,16,0,0,0,go,27,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201140301.mp4,1201140301,121403,17,0,0,0,play,14,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201179901.mp4,1201179901,121799,18,0,0,0,look,17,pick,pick,pick,{'pick'},6.700198579309439e-05,pick,250,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201004701.mp4,1201004701,120047,19,0,0,0,say,83,smell,smell,smell,{'smell'},3.886363638245926e-05,smell,2175,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201066001.mp4,1201066001,120660,20,0,0,0,make,38,pull,pull,pull,{'pull'},4.6441734899230756e-05,pull,1080,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201068501.mp4,1201068501,120685,21,0,0,0,hit,96,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,1,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201038101.mp4,1201038101,120381,22,0,0,0,sit,213,sit,sit,sit,{'sit'},9.0098622119484e-05,sit,213,1,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201006701.mp4,1201006701,120067,23,0,0,0,put,59,grab,grab,grab,{'grab'},9.928137264458826e-06,grab,583,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201109101.mp4,1201109101,121091,24,0,0,0,put,59,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201160401.mp4,1201160401,121604,25,0,0,0,stack,288,hold,hold,hold,{'hold'},0.00014075386261478852,hold,579,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201047501.mp4,1201047501,120475,26,0,0,0,cut,1035,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201155601.mp4,1201155601,121556,27,0,0,0,tumble,3065,knock,knock,knock,{'knock'},2.038425680262714e-05,knock,423,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201152601.mp4,1201152601,121526,28,0,0,0,tumble,3065,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201084901.mp4,1201084901,120849,29,0,0,0,talk,537,hear,hear,hear,{'hear'},0.00014332130582812093,hear,426,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201062001.mp4,1201062001,120620,30,0,0,0,look,17,look,look,look,{'look'},0.0005627876933999069,look,17,1,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201089401.mp4,1201089401,120894,31,0,0,0,race,2145,take,take,take,{'take'},0.000742643302050004,take,191,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201174801.mp4,1201174801,121748,32,0,0,0,see,41,climb,climb,climb,{'climb'},2.3158751888002496e-05,climb,202,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201165201.mp4,1201165201,121652,33,0,0,0,say,83,point,point,point,{'point'},0.00041693000213925994,point,642,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201020801.mp4,1201020801,120208,34,0,0,0,look,17,pick,pick,pick,{'pick'},6.700198579309439e-05,pick,250,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201138501.mp4,1201138501,121385,35,0,0,0,squeeze,2848,wear,wear,wear,{'wear'},5.318127333422835e-05,wear,234,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201102001.mp4,1201102001,121020,36,0,0,0,give,194,crawl,crawl,crawl,{'crawl'},4.461967842525291e-06,crawl,3002,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201140701.mp4,1201140701,121407,37,0,0,0,go,27,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201086101.mp4,1201086101,120861,38,0,0,0,make,38,flip,flip,flip,{'flip'},2.2982757796765998e-06,flip,2358,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201148801.mp4,1201148801,121488,39,0,0,0,say,83,hop,hop,hop,{'hop'},5.424759047524947e-06,hop,649,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201151601.mp4,1201151601,121516,40,0,0,0,say,83,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201144801.mp4,1201144801,121448,41,0,0,0,look,17,drink,drink,drink,{'drink'},8.3400494058895e-05,drink,1855,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201093401.mp4,1201093401,120934,42,0,0,0,shake,2757,bounce,bounce,bounce,{'bounce'},5.165944207471276e-06,bounce,2871,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201163801.mp4,1201163801,121638,43,0,0,0,stack,288,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,1,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201000101.mp4,1201000101,120001,44,0,0,0,get,91,put,put,put,{'put'},0.0006173562142768229,put,59,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201088301.mp4,1201088301,120883,45,0,0,0,come,463,take,take,take,{'take'},0.000742643302050004,take,191,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201108101.mp4,1201108101,121081,46,0,0,0,make,38,press,press,press,{'press'},0.0001357535599049516,press,1666,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201006401.mp4,1201006401,120064,47,0,0,0,work,272,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201078301.mp4,1201078301,120783,48,0,0,0,fight,2834,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201087001.mp4,1201087001,120870,49,0,0,0,mess,1384,give,give,give,{'give'},0.0004670158499864464,give,194,0,1,
200142,2604-6000-b380-1400-18d2-a42b-a35e-f57b,exp200,1201142701.mp4,1201142701,121427,50,0,0,0,make,38,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200143,144.216.22.60,exp200,1201078301.mp4,1201078301,120783,1,0,0,0,fight,2834,twist,twist,twist,{'twist'},1.221606045053328e-05,twist,2247,0,1,
200143,144.216.22.60,exp200,1201140101.mp4,1201140101,121401,2,0,0,0,ask,1530,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200143,144.216.22.60,exp200,1201182601.mp4,1201182601,121826,3,0,0,0,sniff,3974,smell,smell,smell,{'smell'},3.886363638245926e-05,smell,2175,0,1,
200143,144.216.22.60,exp200,1201172301.mp4,1201172301,121723,4,0,0,0,hug,303,look,look,look,{'look'},0.0005627876933999069,look,17,0,1,
200143,144.216.22.60,exp200,1201077501.mp4,1201077501,120775,5,0,0,0,bring,2094,push,push,push,{'push'},3.745568365256729e-05,push,713,0,1,
200143,144.216.22.60,exp200,1201011801.mp4,1201011801,120118,6,0,0,0,chop,1409,stand,stand,stand,{'stand'},0.00011451003783334626,stand,49,0,1,
200143,144.216.22.60,exp200,1201186401.mp4,1201186401,121864,7,0,0,0,try,268,squeek,squeek,squeak,{'squeak'},2.018755752418635e-06,squeak,2223,0,1,
200143,144.216.22.60,exp200,1201013601.mp4,1201013601,120136,8,0,0,0,answer,3427,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200143,144.216.22.60,exp200,1201032201.mp4,1201032201,120322,9,0,0,0,point,642,press,press,press,{'press'},0.0001357535599049516,press,1666,0,1,
200143,144.216.22.60,exp200,1201051301.mp4,1201051301,120513,10,0,0,0,snow,2324,stand,stand,stand,{'stand'},0.00011451003783334626,stand,49,0,1,
200143,144.216.22.60,exp200,1201014201.mp4,1201014201,120142,11,0,0,0,block,837,look,look,look,{'look'},0.0005627876933999069,look,17,0,1,
200143,144.216.22.60,exp200,1201144001.mp4,1201144001,121440,12,0,0,0,pat,3140,pet,pet,pet,{'pet'},1.4721388102252816e-05,pet,729,0,1,
200143,144.216.22.60,exp200,1201176901.mp4,1201176901,121769,13,0,0,0,taste,597,hold,hold,hold,{'hold'},0.00014075386261478852,hold,579,0,1,
200143,144.216.22.60,exp200,1201075901.mp4,1201075901,120759,14,0,0,0,curl,3522,drop,drop,drop,{'drop'},5.447534753449671e-05,drop,682,0,1,
200143,144.216.22.60,exp200,1201121201.mp4,1201121201,121212,15,0,0,0,taste,597,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200143,144.216.22.60,exp200,1201120201.mp4,1201120201,121202,16,0,0,0,beat,746,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200143,144.216.22.60,exp200,1201137601.mp4,1201137601,121376,17,0,0,0,park,2046,jump,jump,jump,{'jump'},2.6036772909399317e-05,jump,319,0,1,
200143,144.216.22.60,exp200,1201106601.mp4,1201106601,121066,18,0,0,0,bang,311,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200143,144.216.22.60,exp200,1201111801.mp4,1201111801,121118,19,0,0,0,pop,807,touch,touch,touch,{'touch'},6.91035622943302e-05,touch,515,0,1,
200143,144.216.22.60,exp200,1201152201.mp4,1201152201,121522,20,0,0,0,tickle,2026,smell,smell,smell,{'smell'},3.886363638245926e-05,smell,2175,0,1,
200143,144.216.22.60,exp200,1201176801.mp4,1201176801,121768,21,0,0,0,crawl,3002,crawl,crawl,crawl,{'crawl'},4.461967842525291e-06,crawl,3002,1,1,
200143,144.216.22.60,exp200,1201062801.mp4,1201062801,120628,22,0,0,0,hang,602,stack,stack,stack,{'stack'},7.308931083115673e-06,stack,288,0,1,
200143,144.216.22.60,exp200,1201026701.mp4,1201026701,120267,23,0,0,0,mess,1384,hold,hold,hold,{'hold'},0.00014075386261478852,hold,579,0,1,
200143,144.216.22.60,exp200,1201069301.mp4,1201069301,120693,24,0,0,0,hurt,655,wake,wake,wake,{'wake'},2.751719379450632e-05,wake,3010,0,1,
200143,144.216.22.60,exp200,1201106501.mp4,1201106501,121065,25,0,0,0,bang,311,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200143,144.216.22.60,exp200,1201001001.mp4,1201001001,120010,26,0,0,0,grip,3949,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200143,144.216.22.60,exp200,1201048601.mp4,1201048601,120486,27,0,0,0,open,714,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200143,144.216.22.60,exp200,1201113301.mp4,1201113301,121133,28,0,0,0,kiss,304,pet,pet,pet,{'pet'},1.4721388102252816e-05,pet,729,0,1,
200143,144.216.22.60,exp200,1201127001.mp4,1201127001,121270,29,0,0,0,check,502,press,press,press,{'press'},0.0001357535599049516,press,1666,0,1,
200143,144.216.22.60,exp200,1201086501.mp4,1201086501,120865,30,0,0,0,track,4055,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200143,144.216.22.60,exp200,1201084501.mp4,1201084501,120845,31,0,0,0,cover,1156,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200143,144.216.22.60,exp200,1201075101.mp4,1201075101,120751,32,0,0,0,throw,523,hit,hit,hit,{'hit'},0.00010303936412216756,hit,96,0,1,
200143,144.216.22.60,exp200,1201013401.mp4,1201013401,120134,33,0,0,0,answer,3427,talk,talk,talk,{'talk'},0.00017576633417724916,talk,537,0,1,
200143,144.216.22.60,exp200,1201093901.mp4,1201093901,120939,34,0,0,0,glue,4067,shake,shake,shake,{'shake'},1.6263924548972696e-05,shake,2757,0,1,
200143,144.216.22.60,exp200,1201024001.mp4,1201024001,120240,35,0,0,0,pump,2626,press,press,press,{'press'},0.0001357535599049516,press,1666,0,1,
200143,144.216.22.60,exp200,1201120501.mp4,1201120501,121205,36,0,0,0,drip,4326,turn,turn,turn,{'turn'},0.00021761151751712671,turn,414,0,1,
200143,144.216.22.60,exp200,1201041901.mp4,1201041901,120419,37,0,0,0,walk,719,stomp,stomp,stomp,{'stomp'},3.416355888708459e-07,stomp,452,0,1,
200143,144.216.22.60,exp200,1201038401.mp4,1201038401,120384,38,0,0,0,comb,2696,brush,brush,brush,{'brush'},2.0394609396229288e-05,brush,2143,0,1,
200143,144.216.22.60,exp200,1201011901.mp4,1201011901,120119,39,0,0,0,chop,1409,stand,stand,stand,{'stand'},0.00011451003783334626,stand,49,0,1,
200143,144.216.22.60,exp200,1201119301.mp4,1201119301,121193,40,0,0,0,taste,597,hold,hold,hold,{'hold'},0.00014075386261478852,hold,579,0,1,
